arn,reconciliation_date,settlement_date,value_date,merchant_date,working_days,calendar_days
24234282147000385025867,2022-06-10,2022-06-24,2022-06-24,2022-06-24,0,14
24234282160000471391035,2022-06-16,2022-07-07,2022-07-07,2022-07-07,0,21
24234282099000209202542,2022-05-14,2022-05-16,2022-05-16,2022-05-16,0,2
24234282111000240628972,2022-06-10,2022-06-12,2022-06-13,2022-06-13,0,2
24234282125000288787478,2022-05-19,2022-06-02,2022-06-02,2022-06-02,0,14
24234282125000288010491,2022-06-07,2022-06-09,2022-06-09,2022-06-09,0,2
24234282109000235659531,2022-05-06,2022-05-17,2022-05-17,2022-05-17,0,11
24234282115000252668920,2022-06-02,2022-06-04,2022-06-06,2022-06-06,0,2
24234282119000267957835,2022-05-19,2022-05-28,2022-05-30,2022-05-30,0,9
24234282120000270479253,2022-05-27,2022-05-29,2022-05-30,2022-05-30,0,2
24234282124000283943978,2022-06-25,2022-06-27,2022-06-27,2022-06-27,0,2
24234282145000373710704,2022-06-02,2022-06-22,2022-06-22,2022-06-22,0,20
24234282059000111710507,2022-05-17,2022-05-19,2022-05-19,2022-05-19,0,2
24234282109000234979039,2022-05-01,2022-05-17,2022-05-17,2022-05-17,0,16
24234282116000254427282,2022-05-07,2022-05-24,2022-05-24,2022-05-24,0,17
24234282148000389589602,2022-06-08,2022-06-25,2022-06-27,2022-06-27,0,17
24234282161000481466347,2022-06-21,2022-07-08,2022-07-08,2022-07-08,0,17
24234282132000317822263,2022-05-19,2022-06-09,2022-06-09,2022-06-09,0,21
24234282145000372050722,2022-06-11,2022-06-22,2022-06-22,2022-06-22,0,11
24234282148000389881645,2022-06-10,2022-06-26,2022-06-27,2022-06-27,0,16
24234282164000499727844,2022-06-24,2022-07-11,2022-07-11,2022-07-11,0,17
24234282116000255491337,2022-05-05,2022-05-24,2022-05-24,2022-05-24,0,19
24234282130000310244368,2022-05-31,2022-06-08,2022-06-08,2022-06-08,0,8
24234282154000430250882,2022-06-11,2022-07-03,2022-07-04,2022-07-04,0,22
24234282113000247348994,2022-05-14,2022-05-21,2022-05-23,2022-05-23,0,7
24234282116000254361119,2022-05-05,2022-05-24,2022-05-24,2022-05-24,0,19
24234282144000365703163,2022-06-25,2022-06-27,2022-06-27,2022-06-27,0,2
24234282147000386092734,2022-06-17,2022-06-25,2022-06-27,2022-06-27,0,8
24234282116000254599353,2022-05-05,2022-05-24,2022-05-24,2022-05-24,0,19
24234282141000355984768,2022-06-05,2022-06-19,2022-06-20,2022-06-20,0,14
24234282130000308866164,2022-05-29,2022-06-07,2022-06-07,2022-06-07,0,9
24234282162000490243090,2022-06-17,2022-07-09,2022-07-11,2022-07-11,0,22
24234282089000182291472,2022-05-07,2022-05-09,2022-05-09,2022-05-09,0,2
24234282121000271657526,2022-05-14,2022-05-29,2022-05-30,2022-05-30,0,15
24234282129000305739292,2022-05-29,2022-06-07,2022-06-07,2022-06-07,0,9
24234282144000364980879,2022-06-25,2022-06-27,2022-06-27,2022-06-27,0,2
24234282155000437119394,2022-06-25,2022-07-02,2022-07-04,2022-07-04,0,7
24234282157000451893252,2022-06-10,2022-07-04,2022-07-04,2022-07-04,0,24
24234282129000304708629,2022-05-14,2022-06-06,2022-06-06,2022-06-06,0,23
24234282134000323575291,2022-05-28,2022-06-11,2022-06-13,2022-06-13,0,14
24234282136000334568945,2022-05-25,2022-06-14,2022-06-14,2022-06-14,0,20
24234282140000348012124,2022-05-27,2022-06-19,2022-06-20,2022-06-20,0,23
24234282160000473138947,2022-07-02,2022-07-07,2022-07-07,2022-07-07,0,5
24234282112000242772314,2022-05-07,2022-05-22,2022-05-23,2022-05-23,0,15
24234282117000259257717,2022-06-04,2022-06-06,2022-06-06,2022-06-06,0,2
24234282118000262506109,2022-05-08,2022-05-26,2022-05-26,2022-05-26,0,18
24234282146000377816415,2022-06-05,2022-06-23,2022-06-23,2022-06-23,0,18
24234282138000339926468,2022-05-26,2022-06-15,2022-06-15,2022-06-15,0,20
24234282138000340765236,2022-06-22,2022-06-24,2022-06-24,2022-06-24,0,2
24234282145000369735624,2022-06-17,2022-06-22,2022-06-22,2022-06-22,0,5
24234282070000132352839,2022-05-01,2022-05-03,2022-05-03,2022-05-03,0,2
24234282130000309190986,2022-06-23,2022-06-25,2022-06-27,2022-06-27,0,2
24234282132000315631864,2022-06-24,2022-06-26,2022-06-27,2022-06-27,0,2
24234282137000335593974,2022-05-27,2022-06-14,2022-06-14,2022-06-14,0,18
24234282152000414879773,2022-06-25,2022-06-29,2022-06-29,2022-06-29,0,4
24234282162000486084102,2022-06-24,2022-07-09,2022-07-11,2022-07-11,0,15
24234282154000431036603,2022-06-11,2022-07-01,2022-07-01,2022-07-01,0,20
24234282154000432845184,2022-06-16,2022-07-01,2022-07-01,2022-07-01,0,15
24234282070000134832283,2022-05-04,2022-05-06,2022-05-06,2022-05-06,0,2
24234282097000204711036,2022-06-01,2022-06-03,2022-06-03,2022-06-03,0,2
24234282133000321073944,2022-06-02,2022-06-10,2022-06-10,2022-06-10,0,8
24234282140000348719207,2022-06-12,2022-06-17,2022-06-17,2022-06-17,0,5
24234282153000424343249,2022-06-10,2022-06-30,2022-06-30,2022-06-30,0,20
24234282154000430854402,2022-06-11,2022-07-01,2022-07-01,2022-07-01,0,20
24234282165000505435829,2022-06-17,2022-07-12,2022-07-12,2022-07-12,0,25
24234282138000341760376,2022-05-25,2022-06-15,2022-06-15,2022-06-15,0,21
24234282140000349408842,2022-07-01,2022-07-03,2022-07-04,2022-07-04,0,2
24234282132000314992457,2022-05-19,2022-06-09,2022-06-09,2022-06-09,0,21
24234282141000354585376,2022-06-22,2022-06-24,2022-06-24,2022-06-24,0,2
24234282153000423494126,2022-06-11,2022-06-30,2022-06-30,2022-06-30,0,19
24234282102000216911585,2022-05-11,2022-05-13,2022-05-13,2022-05-13,0,2
24234282124000284388405,2022-05-22,2022-06-01,2022-06-01,2022-06-01,0,10
24234282137000336692577,2022-06-02,2022-06-14,2022-06-14,2022-06-14,0,12
24234282114000249756623,2022-05-12,2022-05-22,2022-05-23,2022-05-23,0,10
24234282115000252716976,2022-05-05,2022-05-23,2022-05-23,2022-05-23,0,18
24234282127000297101453,2022-05-14,2022-06-04,2022-06-06,2022-06-06,0,21
24234282158000456042490,2022-06-14,2022-07-05,2022-07-05,2022-07-05,0,21
24234282120000271509348,2022-05-19,2022-05-29,2022-05-30,2022-05-30,0,10
24234282142000355998007,2022-06-08,2022-06-19,2022-06-20,2022-06-20,0,11
24234282144000366559069,2022-06-03,2022-06-21,2022-06-21,2022-06-21,0,18
24234282152000412595470,2022-06-30,2022-07-02,2022-07-04,2022-07-04,0,2
24234282154000433960479,2022-06-30,2022-07-02,2022-07-04,2022-07-04,0,2
24234282159000468298352,2022-06-21,2022-07-06,2022-07-06,2022-07-06,0,15
24234282162000490490733,2022-06-24,2022-07-09,2022-07-11,2022-07-11,0,15
24234282091000187612975,2022-05-21,2022-05-23,2022-05-23,2022-05-23,0,2
24234282125000287707220,2022-05-15,2022-06-02,2022-06-02,2022-06-02,0,18
24234282151000409913034,2022-06-17,2022-06-28,2022-06-28,2022-06-28,0,11
24234282158000460720776,2022-06-24,2022-07-05,2022-07-05,2022-07-05,0,11
24234282137000337998353,2022-06-05,2022-06-14,2022-06-14,2022-06-14,0,9
24234282103000220818809,2022-05-20,2022-05-22,2022-05-23,2022-05-23,0,2
24234282130000307779749,2022-05-18,2022-06-07,2022-06-07,2022-06-07,0,20
24234282155000439194668,2022-06-09,2022-07-02,2022-07-04,2022-07-04,0,23
24234282126000294241428,2022-06-01,2022-06-04,2022-06-06,2022-06-06,0,3
24234282136000333549425,2022-06-02,2022-06-13,2022-06-13,2022-06-13,0,11
24234282163000491650854,2022-06-27,2022-07-10,2022-07-11,2022-07-11,0,13
24234282159000467924305,2022-06-28,2022-07-06,2022-07-06,2022-07-06,0,8
24234282086000173667253,2022-06-16,2022-06-18,2022-06-20,2022-06-20,0,2
24234282091000188275376,2022-05-07,2022-05-09,2022-05-09,2022-05-09,0,2
24234282120000268309355,2022-05-07,2022-05-28,2022-05-30,2022-05-30,0,21
24234282160000473811964,2022-06-16,2022-07-07,2022-07-07,2022-07-07,0,21
24234282164000498528417,2022-06-22,2022-07-11,2022-07-11,2022-07-11,0,19
24234282156000444956985,2022-06-16,2022-07-03,2022-07-04,2022-07-04,0,17
24234282156000445413168,2022-06-15,2022-07-03,2022-07-04,2022-07-04,0,18
24234282154000434082570,2022-06-23,2022-07-02,2022-07-04,2022-07-04,0,9
24234282156000444262137,2022-06-24,2022-07-03,2022-07-04,2022-07-04,0,9
24234282126000291035583,2022-06-02,2022-06-03,2022-06-03,2022-06-03,0,1
24234282144000366739620,2022-07-02,2022-07-04,2022-07-04,2022-07-04,0,2
24234282092000190650300,2022-05-07,2022-05-09,2022-05-09,2022-05-09,0,2
24234282154000426764326,2022-06-11,2022-07-03,2022-07-04,2022-07-04,0,22
24234282160000475374086,2022-06-22,2022-07-07,2022-07-07,2022-07-07,0,15
24234282090000185757807,2022-06-02,2022-06-04,2022-06-06,2022-06-06,0,2
24234282116000256267884,2022-05-05,2022-05-24,2022-05-24,2022-05-24,0,19
24234282134000323307547,2022-05-20,2022-06-11,2022-06-13,2022-06-13,0,22
24234282134000325769009,2022-06-15,2022-06-17,2022-06-17,2022-06-17,0,2
24234282125000289950943,2022-05-13,2022-06-05,2022-06-06,2022-06-06,0,23
24234282140000347531892,2022-06-04,2022-06-17,2022-06-17,2022-06-17,0,13
24234282157000451948437,2022-06-25,2022-07-04,2022-07-04,2022-07-04,0,9
24234282157000452566196,2022-06-14,2022-07-04,2022-07-04,2022-07-04,0,20
24234282109000235693530,2022-06-11,2022-06-13,2022-06-13,2022-06-13,0,2
24234282116000256265953,2022-05-05,2022-05-24,2022-05-24,2022-05-24,0,19
24234282132000317943044,2022-06-12,2022-06-14,2022-06-14,2022-06-14,0,2
24234282150000397041062,2022-06-18,2022-06-27,2022-06-27,2022-06-27,0,9
24234282115000252894153,2022-05-28,2022-05-30,2022-05-30,2022-05-30,0,2
24234282152000419272867,2022-06-09,2022-06-30,2022-06-30,2022-06-30,0,21
24234282160000470043892,2022-06-16,2022-07-07,2022-07-07,2022-07-07,0,21
24234282123000280537519,2022-05-18,2022-05-31,2022-05-31,2022-05-31,0,13
24234282144000369559645,2022-05-31,2022-06-22,2022-06-22,2022-06-22,0,22
24234282158000454443054,2022-06-15,2022-07-05,2022-07-05,2022-07-05,0,20
24234282102000218017597,2022-05-07,2022-05-10,2022-05-10,2022-05-10,0,3
24234282120000271506617,2022-05-18,2022-05-29,2022-05-30,2022-05-30,0,11
24234282122000278058909,2022-05-15,2022-05-31,2022-05-31,2022-05-31,0,16
24234282145000374492112,2022-06-08,2022-06-23,2022-06-23,2022-06-23,0,15
24234282143000362277063,2022-07-02,2022-07-04,2022-07-04,2022-07-04,0,2
24234282164000500603273,2022-06-24,2022-07-11,2022-07-11,2022-07-11,0,17
24234282112000244196678,2022-05-20,2022-05-22,2022-05-23,2022-05-23,0,2
24234282126000291298595,2022-06-14,2022-06-16,2022-06-17,2022-06-17,0,2
24234282161000477843251,2022-06-17,2022-07-08,2022-07-08,2022-07-08,0,21
24234282147000384990178,2022-06-18,2022-06-24,2022-06-24,2022-06-24,0,6
24234282155000439780136,2022-06-10,2022-07-02,2022-07-04,2022-07-04,0,22
24234282113000247407451,2022-05-24,2022-05-26,2022-05-26,2022-05-26,0,2
24234282121000273066502,2022-05-10,2022-05-29,2022-05-30,2022-05-30,0,19
24234282125000287738209,2022-06-15,2022-06-17,2022-06-17,2022-06-17,0,2
24234282139000343304156,2022-05-27,2022-06-16,2022-06-17,2022-06-17,0,20
24234282153000421799567,2022-06-11,2022-06-30,2022-06-30,2022-06-30,0,19
24234282155000436876770,2022-06-15,2022-07-03,2022-07-04,2022-07-04,0,18
24234282115000252800226,2022-05-14,2022-05-23,2022-05-23,2022-05-23,0,9
24234282163000491649252,2022-06-29,2022-07-10,2022-07-11,2022-07-11,0,11
24234282141000353404124,2022-06-10,2022-06-18,2022-06-20,2022-06-20,0,8
24234282146000378024597,2022-06-16,2022-06-23,2022-06-23,2022-06-23,0,7
24234282160000469633240,2022-06-28,2022-07-07,2022-07-07,2022-07-07,0,9
24234282160000469493850,2022-06-17,2022-07-07,2022-07-07,2022-07-07,0,20
24234282160000475659999,2022-06-16,2022-07-07,2022-07-07,2022-07-07,0,21
24234282084000169549954,2022-05-05,2022-05-07,2022-05-09,2022-05-09,0,2
24234282102000218277100,2022-05-13,2022-05-15,2022-05-16,2022-05-16,0,2
24234282106000226546203,2022-05-29,2022-05-31,2022-05-31,2022-05-31,0,2
24234282146000378894692,2022-06-02,2022-06-23,2022-06-23,2022-06-23,0,21
24234282122000278065888,2022-05-24,2022-05-31,2022-05-31,2022-05-31,0,7
24234282144000366814027,2022-06-01,2022-06-21,2022-06-21,2022-06-21,0,20
24234282123000279768034,2022-05-14,2022-05-31,2022-05-31,2022-05-31,0,17
24234282157000451397098,2022-06-30,2022-07-04,2022-07-04,2022-07-04,0,4
24234282119000266732684,2022-05-06,2022-05-27,2022-05-27,2022-05-27,0,21
24234282157000452962908,2022-06-25,2022-07-04,2022-07-04,2022-07-04,0,9
24234282109000234380279,2022-06-03,2022-06-05,2022-06-06,2022-06-06,0,2
24234282158000457332361,2022-06-16,2022-07-05,2022-07-05,2022-07-05,0,19
24234282163000492876821,2022-06-22,2022-07-10,2022-07-11,2022-07-11,0,18
24234282108000230867023,2022-05-14,2022-05-16,2022-05-16,2022-05-16,0,2
24234282124000284983114,2022-06-16,2022-06-18,2022-06-20,2022-06-20,0,2
24234282133000319090827,2022-05-22,2022-06-12,2022-06-13,2022-06-13,0,21
24234282162000485321661,2022-06-17,2022-07-09,2022-07-11,2022-07-11,0,22
24234282121000271593812,2022-05-11,2022-05-29,2022-05-30,2022-05-30,0,18
24234282135000327878021,2022-06-05,2022-06-12,2022-06-13,2022-06-13,0,7
24234282118000262919823,2022-06-15,2022-06-17,2022-06-17,2022-06-17,0,2
24234282132000315545056,2022-05-18,2022-06-09,2022-06-09,2022-06-09,0,22
24234282159000462213118,2022-06-16,2022-07-06,2022-07-06,2022-07-06,0,20
24234282139000342559016,2022-05-28,2022-06-16,2022-06-17,2022-06-17,0,19
24234282144000366800851,2022-06-01,2022-06-21,2022-06-21,2022-06-21,0,20
24234282112000243129373,2022-05-11,2022-05-20,2022-05-20,2022-05-20,0,9
24234282119000266866623,2022-05-07,2022-05-27,2022-05-27,2022-05-27,0,20
24234282126000292315190,2022-05-15,2022-06-05,2022-06-06,2022-06-06,0,21
24234282129000305754077,2022-05-16,2022-06-07,2022-06-07,2022-06-07,0,22
24234282136000332816932,2022-05-20,2022-06-13,2022-06-13,2022-06-13,0,24
24234282075000145036044,2022-05-05,2022-05-07,2022-05-09,2022-05-09,0,2
24234282119000265583781,2022-05-08,2022-05-27,2022-05-27,2022-05-27,0,19
24234282137000335870695,2022-06-30,2022-07-02,2022-07-04,2022-07-04,0,2
24234282139000342905425,2022-05-28,2022-06-16,2022-06-17,2022-06-17,0,19
24234282147000383608573,2022-06-04,2022-06-24,2022-06-24,2022-06-24,0,20
24234282149000395091816,2022-06-09,2022-06-26,2022-06-27,2022-06-27,0,17
24234282106000228016817,2022-05-10,2022-05-14,2022-05-16,2022-05-16,0,4
24234282128000301352141,2022-05-31,2022-06-06,2022-06-06,2022-06-06,0,6
24234282131000310189513,2022-05-16,2022-06-08,2022-06-08,2022-06-08,0,23
24234282136000332417301,2022-05-22,2022-06-13,2022-06-13,2022-06-13,0,22
24234282157000451320173,2022-06-28,2022-07-04,2022-07-04,2022-07-04,0,6
24234282134000324520700,2022-05-31,2022-06-11,2022-06-13,2022-06-13,0,11
24234282153000424695051,2022-06-09,2022-06-30,2022-06-30,2022-06-30,0,21
24234282070000133354891,2022-06-10,2022-06-12,2022-06-13,2022-06-13,0,2
24234282119000268047412,2022-05-06,2022-05-28,2022-05-30,2022-05-30,0,22
24234282121000272436433,2022-05-08,2022-05-29,2022-05-30,2022-05-30,0,21
24234282122000274146369,2022-06-15,2022-06-17,2022-06-17,2022-06-17,0,2
24234282125000286022571,2022-06-02,2022-06-04,2022-06-06,2022-06-06,0,2
24234282120000268577753,2022-05-08,2022-05-29,2022-05-30,2022-05-30,0,21
24234282142000356455924,2022-06-08,2022-06-19,2022-06-20,2022-06-20,0,11
24234282155000434189424,2022-06-25,2022-07-02,2022-07-04,2022-07-04,0,7
24234282124000286022259,2022-05-21,2022-06-02,2022-06-02,2022-06-02,0,12
24234282128000299174499,2022-05-14,2022-06-05,2022-06-06,2022-06-06,0,22
24234282116000254337564,2022-05-21,2022-05-24,2022-05-24,2022-05-24,0,3
24234282147000382519235,2022-06-17,2022-06-24,2022-06-24,2022-06-24,0,7
24234282155000434081464,2022-06-30,2022-07-02,2022-07-04,2022-07-04,0,2
24234282101000215012261,2022-05-01,2022-05-09,2022-05-09,2022-05-09,0,8
24234282159000469532544,2022-06-16,2022-07-07,2022-07-07,2022-07-07,0,21
24234282059000112237781,2022-05-04,2022-05-06,2022-05-06,2022-05-06,0,2
24234282108000230937115,2022-06-11,2022-06-13,2022-06-13,2022-06-13,0,2
24234282118000261472691,2022-05-14,2022-05-26,2022-05-26,2022-05-26,0,12
24234282163000494315661,2022-06-23,2022-07-10,2022-07-11,2022-07-11,0,17
24234282163000496231403,2022-06-22,2022-07-10,2022-07-11,2022-07-11,0,18
24234282122000277118563,2022-05-12,2022-05-30,2022-05-30,2022-05-30,0,18
24234282123000280794987,2022-06-11,2022-06-13,2022-06-13,2022-06-13,0,2
24234282066000125119639,2022-05-01,2022-05-03,2022-05-03,2022-05-03,0,2
24234282073000139965374,2022-05-28,2022-05-30,2022-05-30,2022-05-30,0,2
24234282130000305924214,2022-05-22,2022-06-07,2022-06-07,2022-06-07,0,16
24234282148000387947596,2022-06-22,2022-06-25,2022-06-27,2022-06-27,0,3
24234282157000448013204,2022-07-01,2022-07-04,2022-07-04,2022-07-04,0,3
24234282114000249847208,2022-06-07,2022-06-09,2022-06-09,2022-06-09,0,2
24234282122000277059791,2022-06-11,2022-06-13,2022-06-13,2022-06-13,0,2
24234282123000280828504,2022-05-08,2022-05-31,2022-05-31,2022-05-31,0,23
24234282127000294350905,2022-06-07,2022-06-09,2022-06-09,2022-06-09,0,2
24234282073000140864301,2022-05-05,2022-05-07,2022-05-09,2022-05-09,0,2
24234282147000384536179,2022-06-03,2022-06-24,2022-06-24,2022-06-24,0,21
24234282159000463824640,2022-06-25,2022-07-06,2022-07-06,2022-07-06,0,11
24234282119000264247149,2022-06-09,2022-06-11,2022-06-13,2022-06-13,0,2
24234282107000229673490,2022-05-04,2022-05-15,2022-05-16,2022-05-16,0,11
24234282132000318922781,2022-05-20,2022-06-10,2022-06-10,2022-06-10,0,21
24234282149000395416492,2022-06-22,2022-06-26,2022-06-27,2022-06-27,0,4
24234282106000228642026,2022-05-18,2022-05-20,2022-05-20,2022-05-20,0,2
24234282115000252745363,2022-05-01,2022-05-23,2022-05-23,2022-05-23,0,22
24234282122000276095838,2022-05-06,2022-05-30,2022-05-30,2022-05-30,0,24
24234282129000302013006,2022-06-23,2022-06-25,2022-06-27,2022-06-27,0,2
24234282129000304690447,2022-05-15,2022-06-06,2022-06-06,2022-06-06,0,22
24234282138000342476774,2022-06-14,2022-06-16,2022-06-17,2022-06-17,0,2
24234282161000482813943,2022-06-24,2022-07-08,2022-07-08,2022-07-08,0,14
24234282160000469957029,2022-06-25,2022-07-07,2022-07-07,2022-07-07,0,12
24234282103000220707341,2022-05-22,2022-05-24,2022-05-24,2022-05-24,0,2
24234282126000290339770,2022-05-15,2022-06-05,2022-06-06,2022-06-06,0,21
24234282129000301681647,2022-05-24,2022-06-06,2022-06-06,2022-06-06,0,13
24234282132000314891543,2022-05-28,2022-06-09,2022-06-09,2022-06-09,0,12
24234282132000317796962,2022-05-20,2022-06-09,2022-06-09,2022-06-09,0,20
24234282088000179925497,2022-06-09,2022-06-11,2022-06-13,2022-06-13,0,2
24234282118000261500988,2022-05-15,2022-05-26,2022-05-26,2022-05-26,0,11
24234282118000263063530,2022-05-06,2022-05-26,2022-05-26,2022-05-26,0,20
24234282124000284896837,2022-06-05,2022-06-07,2022-06-07,2022-06-07,0,2
24234282155000439333076,2022-07-01,2022-07-03,2022-07-04,2022-07-04,0,2
24234282156000444651180,2022-06-28,2022-07-03,2022-07-04,2022-07-04,0,5
24234282077000151341526,2022-05-05,2022-05-07,2022-05-09,2022-05-09,0,2
24234282094000195476493,2022-05-06,2022-05-08,2022-05-09,2022-05-09,0,2
24234282106000228009887,2022-05-19,2022-05-21,2022-05-23,2022-05-23,0,2
24234282126000290569186,2022-05-15,2022-06-05,2022-06-06,2022-06-06,0,21
24234282152000417852959,2022-06-09,2022-06-29,2022-06-29,2022-06-29,0,20
24234282146000378671488,2022-06-11,2022-06-24,2022-06-24,2022-06-24,0,13
24234282158000461945166,2022-06-15,2022-07-06,2022-07-06,2022-07-06,0,21
24234282121000273226361,2022-05-14,2022-05-29,2022-05-30,2022-05-30,0,15
24234282143000362177412,2022-06-01,2022-06-20,2022-06-20,2022-06-20,0,19
24234282150000399500370,2022-06-30,2022-07-02,2022-07-04,2022-07-04,0,2
24234282155000433928889,2022-06-11,2022-07-02,2022-07-04,2022-07-04,0,21
24234282156000440886285,2022-06-23,2022-07-03,2022-07-04,2022-07-04,0,10
24234282087000175611704,2022-05-18,2022-05-20,2022-05-20,2022-05-20,0,2
24234282122000275697428,2022-06-02,2022-06-04,2022-06-06,2022-06-06,0,2
24234282123000282000755,2022-05-13,2022-06-01,2022-06-01,2022-06-01,0,19
24234282131000313587986,2022-05-21,2022-06-08,2022-06-08,2022-06-08,0,18
24234282139000344115056,2022-05-26,2022-06-16,2022-06-17,2022-06-17,0,21
24234282094000195507586,2022-05-04,2022-05-06,2022-05-06,2022-05-06,0,2
24234282120000270497511,2022-05-17,2022-05-28,2022-05-30,2022-05-30,0,11
24234282130000307964747,2022-05-20,2022-06-07,2022-06-07,2022-06-07,0,18
24234282141000354663876,2022-06-01,2022-06-18,2022-06-20,2022-06-20,0,17
24234282164000500680628,2022-06-23,2022-07-11,2022-07-11,2022-07-11,0,18
24234282071000135654115,2022-05-10,2022-05-12,2022-05-12,2022-05-12,0,2
24234282117000258502030,2022-05-12,2022-05-25,2022-05-25,2022-05-25,0,13
24234282129000304737248,2022-05-19,2022-06-06,2022-06-06,2022-06-06,0,18
24234282140000351767614,2022-05-29,2022-06-18,2022-06-20,2022-06-20,0,20
24234282157000451463387,2022-06-30,2022-07-04,2022-07-04,2022-07-04,0,4
24234282115000252721208,2022-06-15,2022-06-17,2022-06-17,2022-06-17,0,2
24234282119000264999178,2022-05-09,2022-05-27,2022-05-27,2022-05-27,0,18
24234282136000331414283,2022-06-02,2022-06-13,2022-06-13,2022-06-13,0,11
24234282145000373583622,2022-06-02,2022-06-22,2022-06-22,2022-06-22,0,20
24234282153000422312550,2022-06-16,2022-06-30,2022-06-30,2022-06-30,0,14
24234282072000136992059,2022-06-04,2022-06-06,2022-06-06,2022-06-06,0,2
24234282121000273043204,2022-05-11,2022-05-29,2022-05-30,2022-05-30,0,18
24234282140000349129042,2022-05-29,2022-06-17,2022-06-17,2022-06-17,0,19
24234282115000252915016,2022-05-28,2022-05-30,2022-05-30,2022-05-30,0,2
24234282134000325440817,2022-06-04,2022-06-11,2022-06-13,2022-06-13,0,7
24234282135000329491872,2022-06-12,2022-06-13,2022-06-13,2022-06-13,0,1
24234282153000421574408,2022-06-11,2022-06-30,2022-06-30,2022-06-30,0,19
24234282139000345863035,2022-06-11,2022-06-16,2022-06-17,2022-06-17,0,5
24234282113000245653064,2022-05-05,2022-05-21,2022-05-23,2022-05-23,0,16
24234282142000358126804,2022-06-09,2022-06-19,2022-06-20,2022-06-20,0,10
24234282127000294353396,2022-05-17,2022-06-04,2022-06-06,2022-06-06,0,18
24234282127000297056061,2022-05-25,2022-06-05,2022-06-06,2022-06-06,0,11
24234282103000220713703,2022-06-10,2022-06-12,2022-06-13,2022-06-13,0,2
24234282109000235677137,2022-06-10,2022-06-12,2022-06-13,2022-06-13,0,2
24234282111000240465391,2022-05-21,2022-05-23,2022-05-23,2022-05-23,0,2
24234282118000262946495,2022-05-19,2022-05-26,2022-05-26,2022-05-26,0,7
24234282122000275047376,2022-06-08,2022-06-10,2022-06-10,2022-06-10,0,2
24234282097000203822586,2022-06-09,2022-06-11,2022-06-13,2022-06-13,0,2
24234282116000255715982,2022-05-07,2022-05-24,2022-05-24,2022-05-24,0,17
24234282155000439479663,2022-06-11,2022-07-02,2022-07-04,2022-07-04,0,21
24234282158000454995467,2022-06-30,2022-07-05,2022-07-05,2022-07-05,0,5
24234282077000152179636,2022-05-03,2022-05-05,2022-05-05,2022-05-05,0,2
24234282108000230745450,2022-05-14,2022-05-16,2022-05-16,2022-05-16,0,2
24234282127000296258130,2022-05-15,2022-06-05,2022-06-06,2022-06-06,0,21
24234282131000313597035,2022-05-20,2022-06-08,2022-06-08,2022-06-08,0,19
24234282144000367566394,2022-06-24,2022-06-26,2022-06-27,2022-06-27,0,2
24234282118000262866180,2022-05-07,2022-05-26,2022-05-26,2022-05-26,0,19
24234282119000264496985,2022-05-20,2022-05-27,2022-05-27,2022-05-27,0,7
24234282159000467806668,2022-06-12,2022-07-06,2022-07-06,2022-07-06,0,24
24234282164000501131688,2022-06-24,2022-07-11,2022-07-11,2022-07-11,0,17
24234282068000128750743,2022-05-01,2022-05-03,2022-05-03,2022-05-03,0,2
24234282104000221905257,2022-05-07,2022-05-12,2022-05-12,2022-05-12,0,5
24234282129000304519505,2022-05-17,2022-06-06,2022-06-06,2022-06-06,0,20
24234282139000346072081,2022-06-19,2022-06-21,2022-06-21,2022-06-21,0,2
24234282164000503386397,2022-06-29,2022-07-11,2022-07-11,2022-07-11,0,12
24234282091000187904927,2022-05-01,2022-05-03,2022-05-03,2022-05-03,0,2
24234282148000390236052,2022-06-15,2022-06-25,2022-06-27,2022-06-27,0,10
24234282154000426913345,2022-06-14,2022-07-01,2022-07-01,2022-07-01,0,17
24234282105000225457445,2022-05-28,2022-05-30,2022-05-30,2022-05-30,0,2
24234282125000288883913,2022-05-14,2022-06-02,2022-06-02,2022-06-02,0,19
24234282164000500859685,2022-06-16,2022-07-11,2022-07-11,2022-07-11,0,25
24234282159000464670158,2022-07-02,2022-07-06,2022-07-06,2022-07-06,0,4
24234282079000156052605,2022-05-05,2022-05-07,2022-05-09,2022-05-09,0,2
24234282089000183262753,2022-05-06,2022-05-08,2022-05-09,2022-05-09,0,2
24234282118000262918189,2022-05-07,2022-05-26,2022-05-26,2022-05-26,0,19
24234282122000278032144,2022-06-25,2022-06-27,2022-06-27,2022-06-27,0,2
24234282151000407221091,2022-06-15,2022-06-28,2022-06-28,2022-06-28,0,13
24234282161000480320842,2022-06-19,2022-07-08,2022-07-08,2022-07-08,0,19
24234282106000227990558,2022-05-27,2022-05-29,2022-05-30,2022-05-30,0,2
24234282131000314637871,2022-05-19,2022-06-09,2022-06-09,2022-06-09,0,21
24234282132000318869826,2022-06-17,2022-06-19,2022-06-20,2022-06-20,0,2
24234282144000366812427,2022-06-02,2022-06-21,2022-06-21,2022-06-21,0,19
24234282157000447832687,2022-06-25,2022-07-04,2022-07-04,2022-07-04,0,9
24234282131000313088985,2022-06-15,2022-06-17,2022-06-17,2022-06-17,0,2
24234282113000246705947,2022-05-06,2022-05-21,2022-05-23,2022-05-23,0,15
24234282127000296376155,2022-05-15,2022-06-05,2022-06-06,2022-06-06,0,21
24234282147000383248107,2022-06-29,2022-07-01,2022-07-01,2022-07-01,0,2
